id,txt
O75841,UPK1B (UPK1B) | O75841
O75843,AP1G2 (AP1G2) | O75843
O75844,ZMPSTE24 (FACE1) | O75844
O75845,SC5D (SC5D) | O75845
O75864,PPP1R37 (PPR37) | O75864
O75864-2,PPP1R37 (PPR37) | O75864-2
O75865,TRAPPC6A (TPC6A) | O75865
O75865-2,TRAPPC6A (TPC6A) | O75865-2
O75865-3,TRAPPC6A (TPC6A) | O75865-3
O75865-4,TRAPPC6A (TPC6A) | O75865-4
O75871,CEACAM4 (CEAM4) | O75871
O75874,IDH1 (IDHC) | O75874
O75879,GATB (GATB) | O75879
O75880,SCO1 (SCO1) | O75880
O75881,CYP7B1 (CP7B1) | O75881
O75882,  (ATRN) | O75882
O75882-2,  (ATRN) | O75882-2
O75882-3,  (ATRN) | O75882-3
O75884,RBBP9 (RBBP9) | O75884
O75884-2,RBBP9 (RBBP9) | O75884-2
O75886,STAM2 (STAM2) | O75886
O75886-2,STAM2 (STAM2) | O75886-2
O75888,TNFSF13 (TNF13) | O75888
O75888-2,TNFSF13 (TNF13) | O75888-2
O75888-3,TNFSF13 (TNF13) | O75888-3
O75888-4,TNFSF13 (TNF13) | O75888-4
O75888-5,TNFSF13 (TNF13) | O75888-5
O75891,ALDH1L1 (AL1L1) | O75891
O75891-2,ALDH1L1 (AL1L1) | O75891-2
O75891-3,ALDH1L1 (AL1L1) | O75891-3
O75891-4,ALDH1L1 (AL1L1) | O75891-4
O75896,TUSC2 (TUSC2) | O75896
O75897,SULT1C4 (ST1C4) | O75897
O75897-2,SULT1C4 (ST1C4) | O75897-2
O75899,GABBR2 (GABR2) | O75899
O75900,MMP23B (MMP23) | O75900
O75900-2,MMP23B (MMP23) | O75900-2
O75900-3,MMP23B (MMP23) | O75900-3
O75901,RASSF9 (RASF9) | O75901
O75907,DGAT1 (DGAT1) | O75907
O75908,SOAT2 (SOAT2) | O75908
O75908-2,SOAT2 (SOAT2) | O75908-2
O75908-3,SOAT2 (SOAT2) | O75908-3
O75908-4,SOAT2 (SOAT2) | O75908-4
O75909,CCNK (CCNK) | O75909
O75909-1,  (CCNK) | O75909-1
O75909-2,CCNK (CCNK) | O75909-2
O75909-4,CCNK (CCNK) | O75909-4
O75911,DHRS3 (DHRS3) | O75911
O75911-2,DHRS3 (DHRS3) | O75911-2
O75912,  (DGKI) | O75912
O75914,PAK3 (PAK3) | O75914
O75914-2,PAK3 (PAK3) | O75914-2
O75914-3,PAK3 (PAK3) | O75914-3
O75914-4,PAK3 (PAK3) | O75914-4
O75915,ARL6IP5 (PRAF3) | O75915
O75916,RGS9 (RGS9) | O75916
O75916-2,RGS9 (RGS9) | O75916-2
O75916-3,RGS9 (RGS9) | O75916-3
O75916-4,RGS9 (RGS9) | O75916-4
O75916-5,RGS9 (RGS9) | O75916-5
O75920,SERF1A (SERF1) | O75920
O75920-2,SERF1A (SERF1) | O75920-2
O75923,  (DYSF) | O75923
O75923-10,  (DYSF) | O75923-10
O75923-11,  (DYSF) | O75923-11
O75923-12,  (DYSF) | O75923-12
O75923-13,  (DYSF) | O75923-13
O75923-14,  (DYSF) | O75923-14
O75923-15,  (DYSF) | O75923-15
O75923-2,  (DYSF) | O75923-2
O75923-3,  (DYSF) | O75923-3
O75923-4,  (DYSF) | O75923-4
O75923-5,  (DYSF) | O75923-5
O75923-6,  (DYSF) | O75923-6
O75923-7,  (DYSF) | O75923-7
O75923-8,  (DYSF) | O75923-8
O75923-9,  (DYSF) | O75923-9
O75925,PIAS1 (PIAS1) | O75925
O75925-2,PIAS1 (PIAS1) | O75925-2
O75925-3,PIAS1 (PIAS1) | O75925-3
O75928,PIAS2 (PIAS2) | O75928
O75928-2,PIAS2 (PIAS2) | O75928-2
O75928-3,PIAS2 (PIAS2) | O75928-3
O75934,BCAS2 (SPF27) | O75934
O75935,DCTN3 (DCTN3) | O75935
O75935-2,DCTN3 (DCTN3) | O75935-2
O75935-3,DCTN3 (DCTN3) | O75935-3
O75936,BBOX1 (BODG) | O75936
O75937,DNAJC8 (DNJC8) | O75937
O75940,SMNDC1 (SPF30) | O75940
O75943,RAD17 (RAD17) | O75943
O75943-2,RAD17 (RAD17) | O75943-2
O75943-3,RAD17 (RAD17) | O75943-3
O75943-4,RAD17 (RAD17) | O75943-4
O75947,ATP5PD (ATP5H) | O75947
O75947-2,ATP5PD (ATP5H) | O75947-2
O75949,FAM155B (F155B) | O75949
O75951,LYZL6 (LYZL6) | O75951
O75952,CABYR (CABYR) | O75952
O75952-2,CABYR (CABYR) | O75952-2
O75952-3,CABYR (CABYR) | O75952-3
O75952-4,CABYR (CABYR) | O75952-4
O75952-5,CABYR (CABYR) | O75952-5
O75952-6,CABYR (CABYR) | O75952-6
O75953,DNAJB5 (DNJB5) | O75953
O75953-4,DNAJB5 (DNJB5) | O75953-4
O75953-5,DNAJB5 (DNJB5) | O75953-5
O75954,TSPAN9 (TSN9) | O75954
O75955,FLOT1 (FLOT1) | O75955
O75955-2,FLOT1 (FLOT1) | O75955-2
O75956,CDK2AP2 (CDKA2) | O75956
O75962,  (TRIO) | O75962
O75962-2,  (TRIO) | O75962-2
O75962-3,  (TRIO) | O75962-3
O75962-4,  (TRIO) | O75962-4
O75962-5,  (TRIO) | O75962-5
O75964,ATP5MG (ATP5L) | O75964
O75969,AKAP3 (AKAP3) | O75969
O75970,  (MPDZ) | O75970
O75970-2,  (MPDZ) | O75970-2
O75970-3,  (MPDZ) | O75970-3
O75970-5,  (MPDZ) | O75970-5
O75971,SNAPC5 (SNPC5) | O75971
O75971-2,SNAPC5 (SNPC5) | O75971-2
O75973,C1QL1 (C1QRF) | O75973
O75976,  (CBPD) | O75976
O75976-2,  (CBPD) | O75976-2
O75995,SASH3 (SASH3) | O75995
O76000,OR2B3 (OR2B3) | O76000
O76001,OR2J3 (OR2J3) | O76001
O76002,OR2J2 (OR2J2) | O76002
O76003,GLRX3 (GLRX3) | O76003
O76009,KRT33A (KT33A) | O76009
O76011,KRT34 (KRT34) | O76011
O76013,KRT36 (KRT36) | O76013
O76013-2,KRT36 (KRT36) | O76013-2
O76014,KRT37 (KRT37) | O76014
O76015,KRT38 (KRT38) | O76015
O76021,RSL1D1 (RL1D1) | O76021
O76021-2,RSL1D1 (RL1D1) | O76021-2
O76024,WFS1 (WFS1) | O76024
O76027,ANXA9 (ANXA9) | O76027
O76031,CLPX (CLPX) | O76031
O76036,NCR1 (NCTR1) | O76036
O76036-2,NCR1 (NCTR1) | O76036-2
O76036-3,NCR1 (NCTR1) | O76036-3
O76036-4,NCR1 (NCTR1) | O76036-4
O76036-5,NCR1 (NCTR1) | O76036-5
O76036-6,NCR1 (NCTR1) | O76036-6
O76038,SCGN (SEGN) | O76038
O76039,CDKL5 (CDKL5) | O76039
O76039-1,  (CDKL5) | O76039-1
O76041,NEBL (NEBL) | O76041
O76041-2,NEBL (NEBL) | O76041-2
O76042,ERC2-IT1 (ERIT1) | O76042
O76050,NEURL1 (NEUL1) | O76050
O76050-2,NEURL1 (NEUL1) | O76050-2
O76054,SEC14L2 (S14L2) | O76054
O76054-4,SEC14L2 (S14L2) | O76054-4
O76054-5,SEC14L2 (S14L2) | O76054-5
O76061,STC2 (STC2) | O76061
O76062,TM7SF2 (ERG24) | O76062
O76062-2,TM7SF2 (ERG24) | O76062-2
O76064,RNF8 (RNF8) | O76064
O76064-2,RNF8 (RNF8) | O76064-2
O76064-3,RNF8 (RNF8) | O76064-3
O76070,SNCG (SYUG) | O76070
O76071,CIAO1 (CIAO1) | O76071
O76074,PDE5A (PDE5A) | O76074
O76074-2,PDE5A (PDE5A) | O76074-2
O76075,DFFB (DFFB) | O76075
O76075-2,DFFB (DFFB) | O76075-2
O76075-3,DFFB (DFFB) | O76075-3
O76075-4,DFFB (DFFB) | O76075-4
O76076,CCN5 (CCN5) | O76076
O76076-2,CCN5 (CCN5) | O76076-2
O76080,ZFAND5 (ZFAN5) | O76080
O76081,RGS20 (RGS20) | O76081
O76081-2,RGS20 (RGS20) | O76081-2
O76081-3,RGS20 (RGS20) | O76081-3
O76081-4,RGS20 (RGS20) | O76081-4
O76081-5,RGS20 (RGS20) | O76081-5
O76081-6,RGS20 (RGS20) | O76081-6
O76082,SLC22A5 (S22A5) | O76082
O76082-2,SLC22A5 (S22A5) | O76082-2
O76082-3,SLC22A5 (S22A5) | O76082-3
O76083,PDE9A (PDE9A) | O76083
O76083-10,PDE9A (PDE9A) | O76083-10
O76083-11,PDE9A (PDE9A) | O76083-11
O76083-12,PDE9A (PDE9A) | O76083-12
O76083-13,PDE9A (PDE9A) | O76083-13
O76083-14,PDE9A (PDE9A) | O76083-14
O76083-15,PDE9A (PDE9A) | O76083-15
O76083-16,PDE9A (PDE9A) | O76083-16
O76083-2,PDE9A (PDE9A) | O76083-2
O76083-3,PDE9A (PDE9A) | O76083-3
O76083-4,PDE9A (PDE9A) | O76083-4
O76083-5,PDE9A (PDE9A) | O76083-5
O76083-6,PDE9A (PDE9A) | O76083-6
O76083-7,PDE9A (PDE9A) | O76083-7
O76083-8,PDE9A (PDE9A) | O76083-8
O76083-9,PDE9A (PDE9A) | O76083-9
O76087,GAGE7 (GAGE7) | O76087
O76090,BEST1 (BEST1) | O76090
O76090-3,BEST1 (BEST1) | O76090-3
O76090-4,BEST1 (BEST1) | O76090-4
O76093,FGF18 (FGF18) | O76093
O76094,SRP72 (SRP72) | O76094
O76094-2,SRP72 (SRP72) | O76094-2
O76095,JTB (JTB) | O76095
O76095-2,JTB (JTB) | O76095-2
O76096,CST7 (CYTF) | O76096
O76099,OR7C1 (OR7C1) | O76099
O76100,OR7A10 (OR7AA) | O76100
O77932,DXO (DXO) | O77932
O94759,  (TRPM2) | O94759
O94759-2,  (TRPM2) | O94759-2
O94759-3,  (TRPM2) | O94759-3
O94760,DDAH1 (DDAH1) | O94760
O94760-2,DDAH1 (DDAH1) | O94760-2
O94761,  (RECQ4) | O94761
O94762,RECQL5 (RECQ5) | O94762
O94762-2,RECQL5 (RECQ5) | O94762-2
O94762-3,RECQL5 (RECQ5) | O94762-3
O94762-4,RECQL5 (RECQ5) | O94762-4
O94763,URI1 (RMP) | O94763
O94763-2,URI1 (RMP) | O94763-2
O94763-3,URI1 (RMP) | O94763-3
O94763-4,URI1 (RMP) | O94763-4
O94766,B3GAT3 (B3GA3) | O94766
O94766-2,B3GAT3 (B3GA3) | O94766-2
O94768,STK17B (ST17B) | O94768
O94769,ECM2 (ECM2) | O94769
O94769-2,ECM2 (ECM2) | O94769-2
O94772,LY6H (LY6H) | O94772
O94772-2,LY6H (LY6H) | O94772-2
O94776,MTA2 (MTA2) | O94776
O94776-2,MTA2 (MTA2) | O94776-2
O94777,DPM2 (DPM2) | O94777
O94778,AQP8 (AQP8) | O94778
O94779,  (CNTN5) | O94779
O94779-2,  (CNTN5) | O94779-2
O94779-4,  (CNTN5) | O94779-4
O94782,USP1 (UBP1) | O94782
O94788,ALDH1A2 (AL1A2) | O94788
O94788-2,ALDH1A2 (AL1A2) | O94788-2
O94788-3,ALDH1A2 (AL1A2) | O94788-3
O94788-4,ALDH1A2 (AL1A2) | O94788-4
O94804,STK10 (STK10) | O94804
O94805,ACTL6B (ACL6B) | O94805
O94806,PRKD3 (KPCD3) | O94806
O94806-2,PRKD3 (KPCD3) | O94806-2
O94808,GFPT2 (GFPT2) | O94808
O94810,RGS11 (RGS11) | O94810
O94810-2,RGS11 (RGS11) | O94810-2
O94810-3,RGS11 (RGS11) | O94810-3
O94811,TPPP (TPPP) | O94811
O94812,  (BAIP3) | O94812
O94812-2,  (BAIP3) | O94812-2
O94812-3,  (BAIP3) | O94812-3
O94812-5,  (BAIP3) | O94812-5
O94812-6,  (BAIP3) | O94812-6
O94812-7,  (BAIP3) | O94812-7
O94813,  (SLIT2) | O94813
O94813-2,  (SLIT2) | O94813-2
O94813-3,  (SLIT2) | O94813-3
O94817,ATG12 (ATG12) | O94817
O94817-4,ATG12 (ATG12) | O94817-4
O94818,NOL4 (NOL4) | O94818
O94818-2,NOL4 (NOL4) | O94818-2
O94818-3,NOL4 (NOL4) | O94818-3
O94818-4,NOL4 (NOL4) | O94818-4
O94819,KBTBD11 (KBTBB) | O94819
O94822,  (LTN1) | O94822
O94822-2,  (LTN1) | O94822-2
O94822-3,  (LTN1) | O94822-3
O94823,  (AT10B) | O94823
O94823-2,  (AT10B) | O94823-2
O94823-3,  (AT10B) | O94823-3
O94826,TOMM70 (TOM70) | O94826
O94827,PLEKHG5 (PKHG5) | O94827
O94827-3,PLEKHG5 (PKHG5) | O94827-3
O94827-4,PLEKHG5 (PKHG5) | O94827-4
O94827-7,PLEKHG5 (PKHG5) | O94827-7
O94829,IPO13 (IPO13) | O94829
O94830,DDHD2 (DDHD2) | O94830
O94830-2,DDHD2 (DDHD2) | O94830-2
O94832,MYO1D (MYO1D) | O94832
O94842,TOX4 (TOX4) | O94842
O94842-2,TOX4 (TOX4) | O94842-2
O94842-3,TOX4 (TOX4) | O94842-3
O94844,RHOBTB1 (RHBT1) | O94844
O94850,DDN (DEND) | O94850
O94851,  (MICA2) | O94851
O94851-2,  (MICA2) | O94851-2
O94851-3,  (MICA2) | O94851-3
O94851-4,  (MICA2) | O94851-4
O94851-5,  (MICA2) | O94851-5
O94851-6,  (MICA2) | O94851-6
O94854,  (K0754) | O94854
O94854-2,  (K0754) | O94854-2
O94855,  (SC24D) | O94855
O94855-2,  (SC24D) | O94855-2
O94856,  (NFASC) | O94856
O94856-10,  (NFASC) | O94856-10
O94856-11,  (NFASC) | O94856-11
O94856-12,  (NFASC) | O94856-12
O94856-13,  (NFASC) | O94856-13
O94856-2,  (NFASC) | O94856-2
O94856-3,  (NFASC) | O94856-3
O94856-4,  (NFASC) | O94856-4
O94856-5,  (NFASC) | O94856-5
O94856-6,  (NFASC) | O94856-6
O94856-7,  (NFASC) | O94856-7
O94856-8,  (NFASC) | O94856-8
O94856-9,  (NFASC) | O94856-9
O94864,SUPT7L (ST65G) | O94864
O94864-2,SUPT7L (ST65G) | O94864-2
O94864-4,SUPT7L (ST65G) | O94864-4
O94868,FCHSD2 (FCSD2) | O94868
O94868-2,FCHSD2 (FCSD2) | O94868-2
O94868-3,FCHSD2 (FCSD2) | O94868-3
O94874,UFL1 (UFL1) | O94874
O94874-2,UFL1 (UFL1) | O94874-2
O94874-3,UFL1 (UFL1) | O94874-3
O94875,  (SRBS2) | O94875
O94875-10,  (SRBS2) | O94875-10
O94875-11,  (SRBS2) | O94875-11
O94875-12,  (SRBS2) | O94875-12
O94875-2,  (SRBS2) | O94875-2
O94875-3,  (SRBS2) | O94875-3
O94875-4,  (SRBS2) | O94875-4
O94875-5,  (SRBS2) | O94875-5
O94875-6,  (SRBS2) | O94875-6
O94875-7,  (SRBS2) | O94875-7
O94875-8,  (SRBS2) | O94875-8
O94875-9,  (SRBS2) | O94875-9
O94876,TMCC1 (TMCC1) | O94876
O94876-2,TMCC1 (TMCC1) | O94876-2
O94880,PHF14 (PHF14) | O94880
O94880-2,PHF14 (PHF14) | O94880-2
O94885,  (SASH1) | O94885
O94886,TMEM63A (CSCL1) | O94886
O94887,  (FARP2) | O94887
O94887-2,  (FARP2) | O94887-2
O94887-3,  (FARP2) | O94887-3
O94888,UBXN7 (UBXN7) | O94888
O94889,KLHL18 (KLH18) | O94889
O94889-2,KLHL18 (KLH18) | O94889-2
O94892,ZNF432 (ZN432) | O94892
O94898,  (LRIG2) | O94898
O94900,TOX (TOX) | O94900
O94901,SUN1 (SUN1) | O94901
O94901-2,SUN1 (SUN1) | O94901-2
O94901-3,SUN1 (SUN1) | O94901-3
O94901-4,SUN1 (SUN1) | O94901-4
O94901-5,SUN1 (SUN1) | O94901-5
O94901-6,SUN1 (SUN1) | O94901-6
O94901-7,SUN1 (SUN1) | O94901-7
O94901-9,SUN1 (SUN1) | O94901-9
O94903,PLPBP (PLPHP) | O94903
O94905,ERLIN2 (ERLN2) | O94905
O94905-2,ERLIN2 (ERLN2) | O94905-2
O94905-3,ERLIN2 (ERLN2) | O94905-3
O94906,PRPF6 (PRP6) | O94906
O94906-2,PRPF6 (PRP6) | O94906-2
O94907,DKK1 (DKK1) | O94907
O94910,  (AGRL1) | O94910
O94910-2,  (AGRL1) | O94910-2
O94911,  (ABCA8) | O94911
O94911-1,  (ABCA8) | O94911-1
O94911-2,  (ABCA8) | O94911-2
O94913,  (PCF11) | O94913
O94915,  (FRYL) | O94915
O94915-2,  (FRYL) | O94915-2
O94916,  (NFAT5) | O94916
O94916-2,  (NFAT5) | O94916-2
O94916-3,  (NFAT5) | O94916-3
O94916-4,  (NFAT5) | O94916-4
O94916-5,  (NFAT5) | O94916-5
O94919,ENDOD1 (ENDD1) | O94919
O94921,CDK14 (CDK14) | O94921
O94921-2,CDK14 (CDK14) | O94921-2
O94921-3,CDK14 (CDK14) | O94921-3
O94923,GLCE (GLCE) | O94923
O94925,GLS (GLSK) | O94925
O94925-2,GLS (GLSK) | O94925-2
O94925-3,GLS (GLSK) | O94925-3
O94927,HAUS5 (HAUS5) | O94927
O94927-2,HAUS5 (HAUS5) | O94927-2
O94929,ABLIM3 (ABLM3) | O94929
O94929-2,ABLIM3 (ABLM3) | O94929-2
O94929-3,ABLIM3 (ABLM3) | O94929-3
O94929-4,ABLIM3 (ABLM3) | O94929-4
O94933,SLITRK3 (SLIK3) | O94933
O94941,UBOX5 (RNF37) | O94941
O94941-2,UBOX5 (RNF37) | O94941-2
O94952,FBXO21 (FBX21) | O94952
O94952-1,  (FBX21) | O94952-1
O94953,  (KDM4B) | O94953
O94953-2,  (KDM4B) | O94953-2
O94955,RHOBTB3 (RHBT3) | O94955
O94956,SLCO2B1 (SO2B1) | O94956
O94956-2,SLCO2B1 (SO2B1) | O94956-2
O94956-3,SLCO2B1 (SO2B1) | O94956-3
O94956-4,SLCO2B1 (SO2B1) | O94956-4
O94964,  (SOGA1) | O94964
O94964-2,  (SOGA1) | O94964-2
O94964-3,  (SOGA1) | O94964-3
O94964-4,  (SOGA1) | O94964-4
O94966,  (UBP19) | O94966
O94966-2,  (UBP19) | O94966-2
O94966-3,  (UBP19) | O94966-3
O94966-4,  (UBP19) | O94966-4
O94966-5,  (UBP19) | O94966-5
O94966-6,  (UBP19) | O94966-6
O94966-7,  (UBP19) | O94966-7
O94967,WDR47 (WDR47) | O94967
O94967-2,WDR47 (WDR47) | O94967-2
O94967-3,WDR47 (WDR47) | O94967-3
O94967-4,WDR47 (WDR47) | O94967-4
O94972,TRIM37 (TRI37) | O94972
O94972-2,TRIM37 (TRI37) | O94972-2
O94972-3,TRIM37 (TRI37) | O94972-3
O94973,AP2A2 (AP2A2) | O94973
O94973-2,AP2A2 (AP2A2) | O94973-2
O94973-3,AP2A2 (AP2A2) | O94973-3
O94979,  (SC31A) | O94979
O94979-10,  (SC31A) | O94979-10
O94979-2,  (SC31A) | O94979-2
O94979-3,  (SC31A) | O94979-3
O94979-4,  (SC31A) | O94979-4
O94979-5,  (SC31A) | O94979-5
O94979-6,  (SC31A) | O94979-6
O94979-7,  (SC31A) | O94979-7
O94979-8,  (SC31A) | O94979-8
O94979-9,  (SC31A) | O94979-9
O94983,  (CMTA2) | O94983
O94983-2,  (CMTA2) | O94983-2
O94983-3,  (CMTA2) | O94983-3
O94983-4,  (CMTA2) | O94983-4
O94983-5,  (CMTA2) | O94983-5
O94983-6,  (CMTA2) | O94983-6
O94985,CLSTN1 (CSTN1) | O94985
O94985-2,CLSTN1 (CSTN1) | O94985-2
O94986,  (CE152) | O94986
O94986-1,  (CE152) | O94986-1
O94986-2,  (CE152) | O94986-2
O94986-3,  (CE152) | O94986-3
O94988,  (FA13A) | O94988
O94988-1,  (FA13A) | O94988-1
O94988-3,  (FA13A) | O94988-3
O94988-5,  (FA13A) | O94988-5
O94988-6,  (FA13A) | O94988-6
O94989,ARHGEF15 (ARHGF) | O94989
O94991,SLITRK5 (SLIK5) | O94991
O94991-2,SLITRK5 (SLIK5) | O94991-2
O94992,HEXIM1 (HEXI1) | O94992
O94993,SOX30 (SOX30) | O94993
O94993-2,SOX30 (SOX30) | O94993-2
O95006,OR2F2 (OR2F2) | O95006
O95007,OR6B1 (OR6B1) | O95007
O95013,OR4F21 (O4F21) | O95013
O95025,SEMA3D (SEM3D) | O95025
O95045,UPP2 (UPP2) | O95045
O95045-2,UPP2 (UPP2) | O95045-2
O95047,OR2A4 (OR2A4) | O95047
O95049,TJP3 (ZO3) | O95049
O95049-3,TJP3 (ZO3) | O95049-3
O95049-4,TJP3 (ZO3) | O95049-4
O95049-5,TJP3 (ZO3) | O95049-5
O95050,INMT (INMT) | O95050
O95050-2,INMT (INMT) | O95050-2
O95057,DIRAS1 (DIRA1) | O95057
O95059,RPP14 (RPP14) | O95059
O95067,CCNB2 (CCNB2) | O95067
O95069,KCNK2 (KCNK2) | O95069
O95069-2,KCNK2 (KCNK2) | O95069-2
O95069-3,KCNK2 (KCNK2) | O95069-3
O95069-4,KCNK2 (KCNK2) | O95069-4
O95070,YIF1A (YIF1A) | O95070
O95071,  (UBR5) | O95071
O95071-2,  (UBR5) | O95071-2
O95072,REC8 (REC8) | O95072
O95072-2,REC8 (REC8) | O95072-2
O95073,FSBP (FSBP) | O95073
O95073-2,FSBP (FSBP) | O95073-2
O95076,ALX3 (ALX3) | O95076
O95081,AGFG2 (AGFG2) | O95081
O95081-2,AGFG2 (AGFG2) | O95081-2
O95084,PRSS23 (PRS23) | O95084
O95084-2,PRSS23 (PRS23) | O95084-2
O95096,NKX2-2 (NKX22) | O95096
O95104,  (SCAF4) | O95104
O95104-2,  (SCAF4) | O95104-2
O95104-3,  (SCAF4) | O95104-3
O95125,ZNF202 (ZN202) | O95125
O95125-2,ZNF202 (ZN202) | O95125-2
O95136,S1PR2 (S1PR2) | O95136
O95139,NDUFB6 (NDUB6) | O95139
O95139-2,NDUFB6 (NDUB6) | O95139-2
O95140,MFN2 (MFN2) | O95140
O95140-2,MFN2 (MFN2) | O95140-2
O95147,DUSP14 (DUS14) | O95147
O95149,SNUPN (SPN1) | O95149
O95150,TNFSF15 (TNF15) | O95150
O95150-2,TNFSF15 (TNF15) | O95150-2
O95150-3,TNFSF15 (TNF15) | O95150-3
O95153,  (RIMB1) | O95153
O95153-2,  (RIMB1) | O95153-2
O95153-3,  (RIMB1) | O95153-3
O95154,AKR7A3 (ARK73) | O95154
O95155,  (UBE4B) | O95155
O95155-2,  (UBE4B) | O95155-2
O95155-3,  (UBE4B) | O95155-3
O95155-4,  (UBE4B) | O95155-4
O95156,NXPH2 (NXPH2) | O95156
O95157,NXPH3 (NXPH3) | O95157
O95158,NXPH4 (NXPH4) | O95158
O95159,ZFPL1 (ZFPL1) | O95159
O95163,  (ELP1) | O95163
O95164,UBL3 (UBL3) | O95164
O95166,GABARAP (GBRAP) | O95166
O95167,NDUFA3 (NDUA3) | O95167
O95168,NDUFB4 (NDUB4) | O95168
O95168-2,NDUFB4 (NDUB4) | O95168-2
O95169,NDUFB8 (NDUB8) | O95169
O95169-2,NDUFB8 (NDUB8) | O95169-2
O95169-3,NDUFB8 (NDUB8) | O95169-3
O95170,CDRT1 (CDRT1) | O95170
O95170-2,CDRT1 (CDRT1) | O95170-2
O95171,SCEL (SCEL) | O95171
O95171-2,SCEL (SCEL) | O95171-2
O95171-3,SCEL (SCEL) | O95171-3
O95177,GAS8-AS1 (GAAS1) | O95177
O95178,NDUFB2 (NDUB2) | O95178
O95180,  (CAC1H) | O95180
O95180-2,  (CAC1H) | O95180-2
O95182,NDUFA7 (NDUA7) | O95182
O95183,VAMP5 (VAMP5) | O95183
O95185,UNC5C (UNC5C) | O95185
O95185-2,UNC5C (UNC5C) | O95185-2
O95190,OAZ2 (OAZ2) | O95190
O95196,CSPG5 (CSPG5) | O95196
O95196-2,CSPG5 (CSPG5) | O95196-2
O95196-3,CSPG5 (CSPG5) | O95196-3
O95197,  (RTN3) | O95197
O95197-2,  (RTN3) | O95197-2
O95197-3,  (RTN3) | O95197-3
O95197-4,  (RTN3) | O95197-4
O95197-5,  (RTN3) | O95197-5
O95197-6,  (RTN3) | O95197-6
O95197-7,  (RTN3) | O95197-7
O95198,KLHL2 (KLHL2) | O95198
O95198-2,KLHL2 (KLHL2) | O95198-2
O95198-3,KLHL2 (KLHL2) | O95198-3
O95199,RCBTB2 (RCBT2) | O95199
O95199-2,RCBTB2 (RCBT2) | O95199-2
O95201,ZNF205 (ZN205) | O95201
O95202,LETM1 (LETM1) | O95202
O95202-2,LETM1 (LETM1) | O95202-2
O95202-3,LETM1 (LETM1) | O95202-3
O95206,  (PCDH8) | O95206
O95206-2,  (PCDH8) | O95206-2
O95208,EPN2 (EPN2) | O95208
O95208-2,EPN2 (EPN2) | O95208-2
O95208-3,EPN2 (EPN2) | O95208-3
O95208-5,EPN2 (EPN2) | O95208-5
O95210,STBD1 (STBD1) | O95210
O95214,LEPROTL1 (LERL1) | O95214
O95214-2,LEPROTL1 (LERL1) | O95214-2
O95218,ZRANB2 (ZRAB2) | O95218
O95218-2,ZRANB2 (ZRAB2) | O95218-2
O95219,SNX4 (SNX4) | O95219
O95219-2,SNX4 (SNX4) | O95219-2
O95221,OR5F1 (OR5F1) | O95221
O95222,OR6A2 (OR6A2) | O95222
O95229,ZWINT (ZWINT) | O95229
O95229-2,ZWINT (ZWINT) | O95229-2
O95231,VENTX (VENTX) | O95231
O95232,LUC7L3 (LC7L3) | O95232
O95232-2,LUC7L3 (LC7L3) | O95232-2
O95235,KIF20A (KI20A) | O95235
O95235-2,KIF20A (KI20A) | O95235-2
O95236,APOL3 (APOL3) | O95236
O95236-2,APOL3 (APOL3) | O95236-2
O95236-3,APOL3 (APOL3) | O95236-3
O95237,LRAT (LRAT) | O95237
O95238,SPDEF (SPDEF) | O95238
O95238-2,SPDEF (SPDEF) | O95238-2
O95239,  (KIF4A) | O95239
O95239-2,  (KIF4A) | O95239-2
O95243,MBD4 (MBD4) | O95243
O95243-2,MBD4 (MBD4) | O95243-2
O95243-3,MBD4 (MBD4) | O95243-3
O95243-5,MBD4 (MBD4) | O95243-5
O95243-6,MBD4 (MBD4) | O95243-6
O95248,  (MTMR5) | O95248
O95248-4,  (MTMR5) | O95248-4
O95248-5,  (MTMR5) | O95248-5
O95249,GOSR1 (GOSR1) | O95249
O95249-2,GOSR1 (GOSR1) | O95249-2
O95251,KAT7 (KAT7) | O95251
O95251-2,KAT7 (KAT7) | O95251-2
O95251-3,KAT7 (KAT7) | O95251-3
O95251-4,KAT7 (KAT7) | O95251-4
O95251-5,KAT7 (KAT7) | O95251-5
O95255,  (MRP6) | O95255
O95255-2,  (MRP6) | O95255-2
O95255-3,  (MRP6) | O95255-3
O95256,IL18RAP (I18RA) | O95256
O95256-2,IL18RAP (I18RA) | O95256-2
O95256-3,IL18RAP (I18RA) | O95256-3
O95256-4,IL18RAP (I18RA) | O95256-4
O95257,GADD45G (GA45G) | O95257
O95258,SLC25A14 (UCP5) | O95258
O95258-2,SLC25A14 (UCP5) | O95258-2
O95258-3,SLC25A14 (UCP5) | O95258-3
O95259,KCNH1 (KCNH1) | O95259
O95259-2,KCNH1 (KCNH1) | O95259-2
O95260,ATE1 (ATE1) | O95260
O95260-2,ATE1 (ATE1) | O95260-2
O95263,PDE8B (PDE8B) | O95263
O95263-2,PDE8B (PDE8B) | O95263-2
O95263-3,PDE8B (PDE8B) | O95263-3
O95263-4,PDE8B (PDE8B) | O95263-4
O95263-5,PDE8B (PDE8B) | O95263-5
O95263-6,PDE8B (PDE8B) | O95263-6
O95264,HTR3B (5HT3B) | O95264
O95264-2,HTR3B (5HT3B) | O95264-2
O95267,RASGRP1 (GRP1) | O95267
O95267-2,RASGRP1 (GRP1) | O95267-2
